stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,sign_dest
629,60629,San Carlos & Buena Vista,Westbound,37.323568,-121.918545,0,,1,,
607,60607,San Carlos & Convention Center,Eastbound,37.330346,-121.889048,0,,1,,
605,60605,San Carlos & Delmas,Eastbound,37.327476,-121.895376,0,,1,,
621,60621,San Carlos & Delmas,Westbound,37.327448,-121.89592,0,,1,,
600,60600,San Carlos & Grand,Eastbound,37.323367,-121.912531,0,,1,,
606,60606,San Carlos & Guadalupe River,Eastbound,37.328513,-121.893139,0,,1,,
604,60604,San Carlos & Josefa,Eastbound,37.325821,-121.898191,0,,1,,
623,60623,San Carlos & Josefa,Westbound,37.325745,-121.898775,0,,1,,
597,60597,San Carlos & Leigh,Eastbound,37.323327,-121.923171,0,,1,,
596,60596,San Carlos & Leland,Eastbound,37.32331,-121.92637,0,,1,,
601,60601,San Carlos & Lincoln,Eastbound,37.323531,-121.908286,0,,1,,
626,60626,San Carlos & Lincoln,Westbound,37.323701,-121.909235,0,,1,,
618,60618,San Carlos & Market,Westbound,37.331182,-121.887995,0,,1,,
619,60619,San Carlos & Market (Convention Center Stn),Westbound,37.330071,-121.890349,0,,1,,
6001,66001,San Carlos & Meridian,Westbound,37.323619,-121.913369,0,,1,,
631,60631,San Carlos & Shasta,Westbound,37.323543,-121.924125,0,,1,,
602,60602,San Carlos & Sunol,Eastbound,37.323627,-121.905823,0,,1,,
625,60625,San Carlos & Sunol,Westbound,37.323843,-121.905938,0,,1,,
632,60632,San Carlos & Wabash,Westbound,37.323521,-121.927117,0,,1,,
620,60620,San Carlos & Woz,Westbound,37.328575,-121.89365,0,,1,,
5055,65055,San Felipe & Atria Evergreen Valley,Southbound,37.303366,-121.77556,0,,1,,
1240,61240,San Felipe & Delta,Southbound,37.306094,-121.77817,0,,1,,
1256,61256,San Felipe & Delta,Northbound,37.306576,-121.778263,0,,1,,
5021,65021,San Felipe & Evergreen Community Ctr,Northbound,37.297903,-121.770128,0,,1,,
1238,61238,San Felipe & Fowler,Southbound,37.309354,-121.78341,0,,2,,
1257,61257,San Felipe & Fowler,Northbound,37.309479,-121.782995,0,,1,,
5780,65780,San Felipe & George Blauer,Southbound,37.296436,-121.769373,0,,1,,
1243,61243,San Felipe & Harvest Estates,Southbound,37.293283,-121.767018,0,,1,,
1246,61246,San Felipe & Harvest Estates,Northbound,37.293207,-121.766662,0,,1,,
1247,61247,San Felipe & Oak Estates,Northbound,37.295956,-121.768688,0,,1,,
1242,61242,San Felipe & Old Estates,Southbound,37.294754,-121.768104,0,,0,,
1241,61241,San Felipe & Paseo de Arboles,Southbound,37.300584,-121.772829,0,,1,,
1255,61255,San Felipe & Yerba Buena,Northbound,37.301561,-121.773445,0,,1,,
2944,62944,San Fernando & 7th,Westbound,37.337205,-121.883324,0,,1,,
3735,63735,San Fernando & 7th,Eastbound,37.337425,-121.882427,0,,1,,
5388,65388,San Fernando Station,Northbound,37.330367,-121.898116,0,PS_SFND,1,,
5389,65389,San Fernando Station,Southbound,37.330248,-121.899045,0,PS_SFND,1,,
PS_SFND,,San Fernando Station,,37.330367,-121.898116,1,,0,,
4627,64627,San Ignacio & Bernal,Westbound,37.232959,-121.77297,0,,1,,
4628,64628,San Ignacio & Great Oaks,Westbound,37.235711,-121.777747,0,,1,,
4640,64640,San Ignacio & Great Oaks,Eastbound,37.235056,-121.777031,0,,1,,
4629,64629,San Ignacio & Las Colinas,Westbound,37.236969,-121.779858,0,,1,,
4639,64639,San Ignacio & Las Colinas,Eastbound,37.236709,-121.77973,0,,2,,
4638,64638,San Ignacio & Via Del Oro,Northbound,37.235789,-121.78389,0,,2,,
8,60008,San Jose Airport Terminal A,Southbound,37.368425,-121.927596,0,,1,,
11,60011,San Jose Airport Terminal B,Eastbound,37.364453,-121.923073,0,,1,,
6019,66019,San Jose Airport Terminal B,Southbound,37.364343,-121.922911,0,,1,,
PS_DRDN,,San Jose Diridon Station,,37.330656,-121.902394,1,,1,,
3413,63413,San Jose Diridon Station (Bay 10),,37.330623,-121.902334,0,PS_DRDN,1,10,
4514,64514,San Jose Diridon Station (Bay 11),,37.330463,-121.902321,0,PS_DRDN,1,11,
3072,63072,San Jose Diridon Station (Bay 12),,37.330419,-121.902129,0,PS_DRDN,1,13,
3139,63139,San Jose Diridon Station (Bay 6),,37.330779,-121.902525,0,PS_DRDN,1,6,
2936,62936,San Jose Diridon Station (Bay 7),,37.330614,-121.902512,0,PS_DRDN,1,7,
3025,63025,San Jose Diridon Station (Bay 8),,37.330449,-121.902498,0,PS_DRDN,1,8,
1928,61928,San Tomas & Scott,Northbound,37.379037,-121.965047,0,,1,,
244,60244,San Ysidro & Las Animas,Northbound,37.02801,-121.567617,0,,1,,
246,60246,San Ysidro & Las Animas,Southbound,37.027227,-121.567464,0,,1,,
243,60243,San Ysidro & Leavesley,Northbound,37.024426,-121.565509,0,,1,,
247,60247,San Ysidro & Leavesley,Southbound,37.024577,-121.56587,0,,1,,
1565,61565,Sand Hill & Stanford Shopping Center,Northbound,37.44345,-122.173569,0,,1,,
415,60415,Santa Clara & 11th,Eastbound,37.341371,-121.879398,0,,1,,
437,60437,Santa Clara & 11th,Westbound,37.341155,-121.880371,0,,1,,
416,60416,Santa Clara & 13th,Eastbound,37.342137,-121.877764,0,,1,,
435,60435,Santa Clara & 14th,Westbound,37.342508,-121.877469,0,,1,,
418,60418,Santa Clara & 17th,Eastbound,37.343704,-121.874475,0,,1,,
434,60434,Santa Clara & 17th,Westbound,37.343828,-121.87471,0,,1,,
412,60412,Santa Clara & 1st,Eastbound,37.33637,-121.889995,0,,1,,
440,60440,Santa Clara & 1st,Westbound,37.336438,-121.890221,0,,1,,
433,60433,Santa Clara & 20th,Westbound,37.345072,-121.872122,0,,1,,
419,60419,Santa Clara & 21st,Eastbound,37.345514,-121.870724,0,,1,,
420,60420,Santa Clara & 24th,Eastbound,37.346887,-121.867862,0,,1,,
431,60431,Santa Clara & 24th,Westbound,37.346982,-121.86802,0,,1,,
421,60421,Santa Clara & 28th,Eastbound,37.3485,-121.864385,0,,1,,
429,60429,Santa Clara & 28th,Westbound,37.348964,-121.863875,0,,1,,
5849,65849,Santa Clara & 2nd,Westbound,37.336532,-121.889995,0,,1,,
5850,65850,Santa Clara & 2nd,Eastbound,37.336489,-121.889664,0,,1,,
439,60439,Santa Clara & 5th,Westbound,37.338318,-121.886197,0,,1,,
413,60413,Santa Clara & 6th,Eastbound,37.338508,-121.885378,0,,1,,
414,60414,Santa Clara & 7th,Eastbound,37.33902,-121.884365,0,,1,,
438,60438,Santa Clara & 7th,Westbound,37.339379,-121.884111,0,,1,,
411,60411,Santa Clara & Almaden Ave,Eastbound,37.334638,-121.893578,0,,1,,
442,60442,Santa Clara & Almaden Ave,Westbound,37.334531,-121.894206,0,,1,,
410,60410,Santa Clara & Almaden Blvd,Eastbound,37.33396,-121.894948,0,,1,,
443,60443,Santa Clara & Almaden Blvd,Westbound,37.333743,-121.895747,0,,1,,
445,60445,Santa Clara & Cahill,Westbound,37.332078,-121.90172,0,,1,,
409,60409,Santa Clara & Delmas,Eastbound,37.331945,-121.89952,0,,1,,
444,60444,Santa Clara & Delmas,Westbound,37.332369,-121.89886,0,,1,,
441,60441,Santa Clara & Market,Westbound,37.335407,-121.892372,0,,1,,
408,60408,Santa Clara & Montgomery,Eastbound,37.331855,-121.901624,0,,1,,
4748,64748,Santa Clara Station,Northbound,37.335924,-121.890354,0,,1,,
4773,64773,Santa Clara Station,Southbound,37.335796,-121.88891,0,,1,,
PS_SCTC,,Santa Clara Transit Center,,37.352956,-121.93735,1,,1,,
5843,65843,Santa Clara Transit Center (Bay 1),,37.353307,-121.936891,0,PS_SCTC,0,1,
5228,65228,Santa Clara Transit Center (Bay 2),,37.353396,-121.937117,0,PS_SCTC,1,2,
5764,65764,Santa Clara Transit Center (Bay 3),,37.353545,-121.937418,0,PS_SCTC,1,3,
1,60001,Santa Clara Transit Center (Bay 4),,37.353055,-121.936671,0,PS_SCTC,1,4,
1316,61316,Santa Clara Transit Center (Bay 5),,37.35266,-121.936625,0,PS_SCTC,1,5,
392,60392,Santa Clara Transit Center (Bay 6),,37.352539,-121.936759,0,PS_SCTC,1,6,
1474,61474,Santa Clara Transit Center (Bay 7),,37.352424,-121.936901,0,PS_SCTC,1,7,
2745,62745,Santa Clara Transit Center (Bay 8),,37.352309,-121.937044,0,PS_SCTC,1,8,
460,60460,Santa Clara Transit Center (Bay 9),Westbound,37.352567,-121.937613,0,PS_SCTC,1,9,
1067,61067,Santa Cruz & Andrews,Northbound,37.231844,-121.979457,0,,1,,
1187,61187,Santa Cruz & Andrews,Southbound,37.231487,-121.979799,0,,1,,
2698,62698,Santa Cruz & Blossom Hill,Northbound,37.23625,-121.97733,0,,1,,
1066,61066,Santa Cruz & Los Gatos-Saratoga,Northbound,37.230435,-121.980139,0,,1,,
1188,61188,Santa Cruz & Los Gatos-Saratoga,Southbound,37.230014,-121.980542,0,,1,,
2791,62791,Santa Cruz & Main,Northbound,37.222231,-121.983921,0,,1,,
1185,61185,Santa Cruz & Mariposa,Southbound,37.235547,-121.977838,0,,1,,
1061,61061,Santa Cruz & Nicholson,Southbound,37.226048,-121.982318,0,,1,,
1186,61186,Santa Cruz & Olive,Southbound,37.233718,-121.978725,0,,1,,
1068,61068,Santa Cruz & Roberts,Northbound,37.233892,-121.978474,0,,1,,
3400,63400,Santa Teresa & Avenida Espana,Westbound,37.224252,-121.767531,0,,1,,
3424,63424,Santa Teresa & Avenida Espana,Eastbound,37.223981,-121.767643,0,,1,,
3397,63397,Santa Teresa & Bailey,Northbound,37.201847,-121.736919,0,,1,,
3427,63427,Santa Teresa & Bailey,Southbound,37.200578,-121.736082,0,,0,,
3402,63402,Santa Teresa & Bernal,Westbound,37.226241,-121.775487,0,,1,,
3422,63422,Santa Teresa & Bernal,Eastbound,37.227005,-121.77737,0,,1,,
1128,61128,Santa Teresa & Camino Verde,Westbound,37.237146,-121.802073,0,,1,,
3401,63401,Santa Teresa & Chantilley,Westbound,37.225297,-121.773094,0,,1,,
3423,63423,Santa Teresa & Chantilley,Eastbound,37.225025,-121.773211,0,,1,,
3399,63399,Santa Teresa & Cheltenham,Northbound,37.221936,-121.762927,0,,1,,
3425,63425,Santa Teresa & Cheltenham,Southbound,37.221698,-121.763159,0,,0,,
1124,61124,Santa Teresa & Cottle,Eastbound,37.236847,-121.802919,0,,1,,
3177,63177,Santa Teresa & Cottle,Westbound,37.237121,-121.805023,0,,1,,
3306,63306,Santa Teresa & Del Canto,Westbound,37.237132,-121.79949,0,,1,,
3183,63183,Santa Teresa & Dunn,Westbound,37.237714,-121.821654,0,,1,,
3298,63298,Santa Teresa & Dunn,Eastbound,37.237425,-121.821744,0,,1,,
3179,63179,Santa Teresa & Emlyn,Westbound,37.237069,-121.811001,0,,1,,
3343,63343,Santa Teresa & Encinal,Eastbound,37.236795,-121.795928,0,,1,,
3404,63404,Santa Teresa & Great Oaks,Westbound,37.231285,-121.783959,0,,1,,
3396,63396,Santa Teresa & Laguna,Northbound,37.191354,-121.732057,0,,1,,
3428,63428,Santa Teresa & Laguna,Southbound,37.190618,-121.731526,0,,0,,
3181,63181,Santa Teresa & Lean,Westbound,37.237147,-121.817184,0,,1,,
3300,63300,Santa Teresa & Lean,Eastbound,37.236787,-121.816507,0,,1,,
3302,63302,Santa Teresa & Madison,Eastbound,37.236817,-121.810406,0,,1,,
3403,63403,Santa Teresa & Martinvale,Westbound,37.229291,-121.780631,0,,1,,
3421,63421,Santa Teresa & Martinvale,Eastbound,37.228641,-121.780129,0,,1,,
3305,63305,Santa Teresa & Miyuki,Westbound,37.236923,-121.79444,0,,1,,
3393,63393,Santa Teresa & Palm,Northbound,37.177022,-121.717258,0,,1,,
3431,63431,Santa Teresa & Palm,Southbound,37.176271,-121.716714,0,,0,,
3395,63395,Santa Teresa & Richmond,Northbound,37.186122,-121.726562,0,,1,,
3429,63429,Santa Teresa & Richmond,Southbound,37.185368,-121.725975,0,,0,,
3405,63405,Santa Teresa & San Ignacio,Westbound,37.233384,-121.787455,0,,1,,
3419,63419,Santa Teresa & San Ignacio,Eastbound,37.233037,-121.787485,0,,1,,
3394,63394,Santa Teresa & Scheller,Northbound,37.180732,-121.720968,0,,1,,
3430,63430,Santa Teresa & Scheller,Southbound,37.180608,-121.721069,0,,0,,
3296,63296,Santa Teresa & Snell,Eastbound,37.236769,-121.82973,0,,1,,
3483,63483,Santa Teresa & Thomas,Southbound,36.982103,-121.572622,0,,2,,
3420,63420,Santa Teresa & Vineyard,Eastbound,37.230554,-121.783319,0,,1,,
3406,63406,Santa Teresa Station,Northbound,37.236728,-121.789288,0,PS_STLC,1,,
3418,63418,Santa Teresa Station,Northbound,37.236481,-121.789388,0,PS_STLC,1,,
4455,64455,Santa Teresa Station,Northbound,37.236582,-121.789566,0,PS_STLC,1,,
4736,64736,Santa Teresa Station,Northbound,37.236668,-121.789141,0,PS_TRSA,1,,
4785,64785,Santa Teresa Station,Southbound,37.235966,-121.789491,0,PS_TRSA,1,,
5760,65760,Santa Teresa Station,Southbound,37.236591,-121.789065,0,,1,,
PS_STLC,,Santa Teresa Station,,37.236728,-121.789288,1,,1,,
PS_TRSA,,Santa Teresa Station,,37.236535,-121.789248,1,,1,,
4690,64690,Santa Trinita & Arques,Northbound,37.380993,-122.000725,0,,1,,
1914,61914,Santa Trinita & Kern,Northbound,37.381611,-122.000515,0,,0,,
5651,65651,Santa Trinita & Kern,Southbound,37.381901,-122.000625,0,,1,,
2558,62558,Saratoga & Atherton,Southbound,37.295404,-121.987991,0,,0,,
2508,62508,Saratoga & Blackford,Northbound,37.314577,-121.976495,0,,1,,
2575,62575,Saratoga & Bucknall,Northbound,37.284779,-121.999164,0,,2,,
2233,62233,Saratoga & Campbell,Northbound,37.292359,-121.991062,0,,1,,
2557,62557,Saratoga & Country,Southbound,37.297182,-121.985946,0,,2,,
2574,62574,Saratoga & Cox,Northbound,37.281426,-122.002534,0,,2,,
2619,62619,Saratoga & Cox,Southbound,37.281018,-122.003373,0,,1,,
2572,62572,Saratoga & Dagmar,Northbound,37.275495,-122.009298,0,,0,,
1205,61205,Saratoga & Fruitvale,Northbound,37.270934,-122.014765,0,,2,,
2234,62234,Saratoga & Graves,Northbound,37.29417,-121.988977,0,,1,,
2559,62559,Saratoga & Graves,Southbound,37.29357,-121.990143,0,,1,,
1047,61047,Saratoga & Herriman,Southbound,37.265024,-122.022353,0,,2,,
1203,61203,Saratoga & Herriman,Northbound,37.26557,-122.021533,0,,2,,
2573,62573,Saratoga & Highway 85,Northbound,37.278321,-122.005681,0,,2,,
2621,62621,Saratoga & Highway 85,Southbound,37.274863,-122.010212,0,,1,,
1202,61202,Saratoga & Juniper,Northbound,37.262638,-122.025198,0,,2,,
2571,62571,Saratoga & Kerwin Ranch,Northbound,37.272239,-122.01281,0,,2,,
2550,62550,Saratoga & Kiely,Southbound,37.319588,-121.973104,0,,1,,
2576,62576,Saratoga & Kosich,Northbound,37.288054,-121.995773,0,,1,,
1201,61201,Saratoga & La Paloma,Northbound,37.26026,-122.028763,0,,1,,
2503,62503,Saratoga & Latimer,Northbound,37.298155,-121.984432,0,,1,,
2556,62556,Saratoga & Latimer,Southbound,37.298709,-121.98419,0,,2,,
2616,62616,Saratoga & Lawrence,Southbound,37.288962,-121.995266,0,,1,,
2507,62507,Saratoga & Manzanita,Northbound,37.311686,-121.977163,0,,1,,
2552,62552,Saratoga & Manzanita,Southbound,37.311236,-121.97748,0,,2,,
2505,62505,Saratoga & Mitzi,Northbound,37.304728,-121.9787,0,,1,,
2551,62551,Saratoga & Moorpark,Southbound,37.315449,-121.976396,0,,1,,
2504,62504,Saratoga & Payne,Northbound,37.301255,-121.981136,0,,1,,
2555,62555,Saratoga & Payne,Southbound,37.301546,-121.981268,0,,2,,
2560,62560,Saratoga & Prospect,Southbound,37.29229,-121.991612,0,,1,,
2502,62502,Saratoga & Quito,Northbound,37.289928,-121.993854,0,,1,,
1046,61046,Saratoga & Rossmere,Southbound,37.269347,-122.017867,0,,1,,
1204,61204,Saratoga & Rossmere,Northbound,37.268991,-122.018075,0,,1,,
1045,61045,Saratoga & Saint Andrews,Southbound,37.270687,-122.015706,0,,1,,
1200,61200,Saratoga & Saratoga-Los Gatos,Eastbound,37.259406,-122.030939,0,,1,,
1049,61049,Saratoga & Saratoga-Sunnyvale,Westbound,37.259574,-122.030733,0,,1,,
1048,61048,Saratoga & Seagraves,Southbound,37.262383,-122.025939,0,,1,,
6059,66059,Saratoga & Stevens Creek,Northbound,37.32381,-121.96917,0,,0,,
2554,62554,Saratoga & Venice,Southbound,37.304537,-121.979148,0,,2,,
2622,62622,Saratoga & Via Monte,Southbound,37.272658,-122.012748,0,,2,,
2620,62620,Saratoga & Vineyard,Southbound,37.277983,-122.006395,0,,2,,
2506,62506,Saratoga & Williams,Northbound,37.308935,-121.977361,0,,1,,
2553,62553,Saratoga & Williams,Southbound,37.307596,-121.977949,0,,1,,
2618,62618,Saratoga & Wooddell,Southbound,37.28455,-121.999741,0,,1,,
2241,62241,Saratoga-Sunnyvale & Blauer,Northbound,37.279974,-122.032172,0,,1,,
2306,62306,Saratoga-Sunnyvale & Blauer,Southbound,37.278873,-122.032373,0,,1,,
2242,62242,Saratoga-Sunnyvale & Cox,Northbound,37.283663,-122.032226,0,,2,,
2237,62237,Saratoga-Sunnyvale & Gerald Zapelli,Northbound,37.265058,-122.031794,0,,1,,
2238,62238,Saratoga-Sunnyvale & Herriman,Northbound,37.267706,-122.031835,0,,1,,
2309,62309,Saratoga-Sunnyvale & Herriman,Southbound,37.267099,-122.032093,0,,1,,
2307,62307,Saratoga-Sunnyvale & Leonard,Southbound,37.274301,-122.032231,0,,1,,
2304,62304,Saratoga-Sunnyvale & Manor,Southbound,37.288082,-122.03259,0,,1,,
2311,62311,Saratoga-Sunnyvale & Marion,Southbound,37.262859,-122.032064,0,,2,,
2240,62240,Saratoga-Sunnyvale & Miljevich,Northbound,37.275457,-122.032005,0,,2,,
2303,62303,Saratoga-Sunnyvale & Prospect,Southbound,37.293312,-122.03242,0,,1,,
2310,62310,Saratoga-Sunnyvale & Reid,Southbound,37.264992,-122.032065,0,,1,,
2243,62243,Saratoga-Sunnyvale & Seagull,Northbound,37.288816,-122.032272,0,,1,,
2239,62239,Saratoga-Sunnyvale & Thelma,Northbound,37.27186,-122.031937,0,,1,,
2308,62308,Saratoga-Sunnyvale & Thelma,Southbound,37.27131,-122.032177,0,,1,,
2236,62236,Saratoga-Sunnyvale & Walnut,Northbound,37.263249,-122.031789,0,,1,,
2305,62305,Saratoga-Sunnyvale & Wardell,Southbound,37.283094,-122.03251,0,,1,,
4323,64323,Scott & Benton,Southbound,37.34563,-121.959567,0,,0,,
1908,61908,Scott & Bowers,Westbound,37.380678,-121.978524,0,,1,,
2414,62414,Scott & Bowers,Eastbound,37.380459,-121.977169,0,,1,,
2736,62736,Scott & Central,Northbound,37.373419,-121.959346,0,,1,,
2737,62737,Scott & Central,Southbound,37.372325,-121.959668,0,,1,,
2415,62415,Scott & Coronado,Eastbound,37.379985,-121.974117,0,,2,,
1910,61910,Scott & Garrett,Westbound,37.380631,-121.985019,0,,1,,
2412,62412,Scott & Garrett,Eastbound,37.380419,-121.985058,0,,1,,
4317,64317,Scott & Homestead,Northbound,37.344068,-121.959229,0,,0,,
2419,62419,Scott & Jay,Eastbound,37.377052,-121.961282,0,,1,,
2484,62484,Scott & Jay,Westbound,37.37751,-121.962064,0,,1,,
4691,64691,Scott & Lakeside,Eastbound,37.380413,-121.980048,0,,1,,
2734,62734,Scott & Martin,Northbound,37.36697,-121.959393,0,,1,,
2739,62739,Scott & Martin,Southbound,37.366557,-121.95966,0,,2,,
1909,61909,Scott & Oakmead Village,Westbound,37.380703,-121.981523,0,,1,,
2413,62413,Scott & Oakmead Village,Eastbound,37.380334,-121.98268,0,,1,,
2416,62416,Scott & Octavius,Eastbound,37.379367,-121.970604,0,,1,,
2418,62418,Scott & San Tomas,Eastbound,37.377934,-121.96433,0,,1,,
2485,62485,Scott & San Tomas,Westbound,37.378068,-121.964064,0,,1,,
2420,62420,Scott & Space Park,Southbound,37.376086,-121.959977,0,,1,,
2483,62483,Scott & Space Park,Northbound,37.376548,-121.960052,0,,1,,
2735,62735,Scott & Walsh,Northbound,37.36902,-121.959351,0,,1,,
2738,62738,Scott & Walsh,Southbound,37.368879,-121.95966,0,,1,,
5511,65511,Seely & Cadance,Southbound,37.39666,-121.91893,0,,1,,
5507,65507,Seely & River Oaks,Southbound,37.398818,-121.921825,0,,1,,
3794,63794,Senter & Alma,Northbound,37.321991,-121.861976,0,,1,,
3804,63804,Senter & Alma,Southbound,37.321352,-121.861742,0,,2,,
3813,63813,Senter & Balfour,Southbound,37.299931,-121.840114,0,,1,,
3788,63788,Senter & Baltic,Northbound,37.305669,-121.845216,0,,1,,
3810,63810,Senter & Baltic,Southbound,37.305214,-121.845214,0,,1,,
3585,63585,Senter & Buckeye,Southbound,37.287474,-121.827721,0,,1,,
3790,63790,Senter & Burke,Northbound,37.311929,-121.851618,0,,1,,
3808,63808,Senter & Burke,Southbound,37.311025,-121.851122,0,,1,,
3583,63583,Senter & Capitol,Southbound,37.292699,-121.832646,0,,1,,
3782,63782,Senter & Capitol,Northbound,37.29442,-121.833977,0,,1,,
3489,63489,Senter & Coyote,Northbound,37.279935,-121.8233,0,,1,,
3588,63588,Senter & Coyote,Southbound,37.279617,-121.8235,0,,2,,
3586,63586,Senter & Forestbrook,Southbound,37.283677,-121.824415,0,,1,,
3491,63491,Senter & Hellyer,Northbound,37.284759,-121.82509,0,,1,,
3784,63784,Senter & Lewis,Northbound,37.298009,-121.837708,0,,1,,
3814,63814,Senter & Lewis,Southbound,37.297938,-121.838086,0,,1,,
3486,63486,Senter & Monterey,Eastbound,37.277997,-121.834189,0,,1,,
3591,63591,Senter & Monterey,Westbound,37.278172,-121.834118,0,,1,,
3705,63705,Senter & Monterey,Eastbound,37.277995,-121.833445,0,,1,,
5980,65980,Senter & Monterey,Eastbound,37.277988,-121.833784,0,,1,,
3792,63792,Senter & Needles,Northbound,37.315839,-121.855927,0,,1,,
3806,63806,Senter & Needles,Southbound,37.316232,-121.856836,0,,1,,
3785,63785,Senter & Oldham,Northbound,37.299883,-121.839809,0,,1,,
3793,63793,Senter & Phelan,Northbound,37.318945,-121.859024,0,,1,,
3805,63805,Senter & Phelan,Southbound,37.317965,-121.858485,0,,2,,
3789,63789,Senter & Quinn,Northbound,37.308983,-121.848488,0,,1,,
3488,63488,Senter & San Ramon,Eastbound,37.278058,-121.827112,0,,1,,
3589,63589,Senter & San Ramon,Westbound,37.278178,-121.827161,0,,1,,
3493,63493,Senter & Singleton,Northbound,37.290882,-121.83046,0,,1,,
3584,63584,Senter & Singleton,Southbound,37.29036,-121.830221,0,,1,,
3816,63816,Senter & Southside,Southbound,37.294771,-121.834794,0,,1,,
3492,63492,Senter & Sylvandale,Northbound,37.287957,-121.827889,0,,1,,
3809,63809,Senter & Tully,Southbound,37.30753,-121.847452,0,,1,,
3786,63786,Senter & Umbarger,Northbound,37.302243,-121.842099,0,,1,,
3812,63812,Senter & Umbarger,Southbound,37.301486,-121.841632,0,,1,,
3663,63663,Sequoia & Big Bend,Southbound,37.427983,-121.871848,0,,1,,
3630,63630,Sequoia & Crater Lake,Northbound,37.428076,-121.871754,0,,1,,
3664,63664,Sequoia & Grand Teton,Southbound,37.425964,-121.871149,0,,1,,
4657,64657,Sequoia & Mt Rainier,Northbound,37.42636,-121.871162,0,,0,,
1390,61390,Serra & Abel,Eastbound,37.42757,-121.909083,0,,1,,
1399,61399,Serra & Calaveras,Westbound,37.42767,-121.909387,0,,1,,
5768,65768,Seven Trees & El Cajon,Southbound,37.283654,-121.833181,0,,2,,
5224,65224,Seven Trees & San Mateo,Southbound,37.281539,-121.832309,0,,2,,
5770,65770,Seven Trees & San Mateo,Northbound,37.280308,-121.832011,0,,2,,
2030,62030,Shoreline & Charleston,Southbound,37.419704,-122.078092,0,,1,,
2003,62003,Shoreline & Middlefield,Northbound,37.406832,-122.077967,0,,0,,
2034,62034,Shoreline & Middlefield,Southbound,37.405343,-122.078239,0,,0,,
2006,62006,Shoreline & Pear,Northbound,37.415982,-122.077925,0,,1,,
2032,62032,Shoreline & Plymouth,Southbound,37.415215,-122.078207,0,,1,,
2007,62007,Shoreline & Space Park,Northbound,37.417419,-122.07792,0,,1,,
2031,62031,Shoreline & Space Park,Southbound,37.417296,-122.078138,0,,1,,
2002,62002,Shoreline & Stierlin,Northbound,37.403079,-122.078,0,,0,,
5913,65913,Shoreline & Sutter Creek,Southbound,37.403456,-122.078257,0,,0,,
2004,62004,Shoreline & Terra Bella,Northbound,37.408258,-122.077942,0,,1,,
2033,62033,Shoreline & Terra Bella,Southbound,37.408114,-122.078199,0,,1,,
1417,61417,Shoreline & Wright,Southbound,37.400709,-122.080228,0,,1,,
2001,62001,Shoreline & Wright,Northbound,37.400075,-122.080448,0,,2,,
694,60694,Showers & California,Southbound,37.402558,-122.106785,0,,1,,
5540,65540,Showers & El Camino,Northbound,37.39954,-122.109657,0,,1,,
1265,61265,Showers & Latham,Southbound,37.400727,-122.10871,0,,1,,
4957,64957,Showers & Latham,Southbound,37.400486,-122.108927,0,,1,,
524,60524,Showers & Latham,Southbound,37.400247,-122.109195,0,,1,,
5541,65541,Showers & Latham,Northbound,37.400785,-122.108296,0,,1,,
1365,61365,Showers & Pachetti,Eastbound,37.406896,-122.107026,0,,1,,
2847,62847,Sierra & Matterhorn,Eastbound,37.395755,-121.855539,0,,1,,
5526,65526,Sierra & Piedmont,Eastbound,37.399197,-121.848009,0,,1,,
2848,62848,Sierra & Sabal,Eastbound,37.39752,-121.851657,0,,2,,
2846,62846,Sierra & San Moritz,Eastbound,37.394864,-121.857541,0,,2,,
5602,65602,Silicon Valley & Eden Park,Southbound,37.248464,-121.772499,0,,0,,
5612,65612,Silicon Valley & Eden Park,Northbound,37.248739,-121.771904,0,,0,,
3898,63898,Silver Creek & Capitol,Northbound,37.308146,-121.811531,0,,1,,
5766,65766,Silver Creek & Capitol,Southbound,37.305973,-121.810077,0,,1,,
3897,63897,Silver Creek & Daniel Maloney,Northbound,37.305195,-121.809108,0,,1,,
3959,63959,Silver Creek & Lexann,Southbound,37.308616,-121.812275,0,,1,,
3960,63960,Silver Creek & Marsh Manor,Southbound,37.304418,-121.808736,0,,2,,
3961,63961,Silver Creek & Ravens Place,Southbound,37.30148,-121.805348,0,,1,,
5767,65767,Silver Creek & Yerba Buena,Northbound,37.300421,-121.803481,0,,1,,
5613,65613,Silver Creek Valley & Fontanoso,Eastbound,37.25852,-121.785432,0,,0,,
6037,66037,Silver Creek Valley & Hellyer,Westbound,37.259819,-121.78436,0,,0,,
5603,65603,Silver Creek Valley & Silver Creek Valley Pl,Westbound,37.257291,-121.791247,0,,0,,
5604,65604,Silver Creek Valley & Silver Creek Valley Pl,Eastbound,37.257003,-121.790367,0,,0,,
4656,64656,Skyport & Technology,Westbound,37.365687,-121.916554,0,,0,,
5952,65952,Skyport & Technology,Eastbound,37.365434,-121.916318,0,,0,,
3192,63192,Skyway & Illsley,Northbound,37.26952,-121.833127,0,,0,,
3287,63287,Skyway & Monterey,Southbound,37.271937,-121.829699,0,,1,,
3193,63193,Skyway & Park Paxton,Northbound,37.270895,-121.83057,0,,1,,
3288,63288,Skyway & Silverberry,Southbound,37.269388,-121.833602,0,,0,,
3188,63188,Snell & Blossom Hill,Northbound,37.252206,-121.830697,0,,1,,
3191,63191,Snell & Branham,Northbound,37.266561,-121.830942,0,,1,,
