path,Body_part,abnormality,bodypart_abnormality
multiclass_train/Abnormal-FINGER/abnormal_finger_1147.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1148.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1149.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_115.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1150.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1151.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1152.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1153.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1155.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1156.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1157.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1158.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1159.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_116.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1160.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1161.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1162.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1163.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1164.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1165.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1166.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1167.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1169.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_117.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1170.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1171.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1172.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1173.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1174.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1176.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1177.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1178.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1179.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_118.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1180.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1182.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1183.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1184.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1185.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1186.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1187.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1190.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1191.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1192.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1193.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1194.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1196.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1198.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1199.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_12.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_120.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1200.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1201.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1202.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1203.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1204.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1205.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1207.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1209.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_121.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1210.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1212.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1214.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1215.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1216.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1217.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1218.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1219.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_122.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1221.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1222.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1223.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1225.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1226.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1228.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_123.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1230.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1231.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1232.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1233.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1234.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1235.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1236.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1237.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1238.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1239.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_124.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1240.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1242.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1243.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1244.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1245.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1247.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1248.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1249.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_125.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1250.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1251.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1252.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1253.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1254.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1255.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1256.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1257.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1258.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_126.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1260.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1261.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1262.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1263.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1264.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1265.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1268.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1269.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_127.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1270.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1272.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1276.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1277.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1278.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1279.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_128.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1280.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1281.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1282.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1284.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1285.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1286.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1287.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1288.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1289.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_129.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1291.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1292.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1293.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1294.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1295.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1296.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1297.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1298.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1299.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_13.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_130.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1300.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1301.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1302.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1303.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1304.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1305.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1307.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1309.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_131.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1310.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1311.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1312.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1316.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1318.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1319.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_132.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1320.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1321.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1322.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1324.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1325.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1326.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1327.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1329.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_133.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1330.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1331.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1332.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1333.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1334.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1335.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1336.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1337.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1338.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1339.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_134.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1340.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1341.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1344.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1345.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1346.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1347.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1348.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1349.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_135.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1350.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1351.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1354.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1355.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1356.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1357.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1358.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1359.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_136.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1360.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1361.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1362.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1363.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1364.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1365.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1366.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1367.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1368.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1369.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_137.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1370.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1372.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1374.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1375.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1376.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1378.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1379.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_138.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1380.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1381.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1382.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1384.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1386.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1387.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1389.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_139.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1390.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1391.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1392.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1393.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1395.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1396.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1397.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1398.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1399.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_14.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_140.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1400.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1401.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1402.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1404.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1405.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1407.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1408.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1409.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_141.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1410.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1411.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1412.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1413.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1414.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1415.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1416.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1417.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1418.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1419.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_142.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1420.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1421.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1422.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1423.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1424.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1425.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1426.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1427.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1428.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1431.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1433.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1434.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1437.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1438.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1439.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_144.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1440.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1441.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1442.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1445.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1446.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1447.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1448.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_1449.png,Abnormal,FINGER,abnormal_finger
multiclass_train/Abnormal-FINGER/abnormal_finger_145.png,Abnormal,FINGER,abnormal_finger
